"Tree.ID","X.Ally","Y.Ally","Elevation.Ally","Total.Height.Ally","Height.To.Crown.Base.Ally","Max.Crown.Diameter.Ally","Min.Crown.Diameter.Ally","Crown.Rotation.Ally","R.Ally","G.Ally","B.Ally","DBH.Ally","Lean.Angle.From.Vertical.Ally","Lean.Azimuth.Ally","Status.Code.Ally","TopX.Ally","TopY.Ally","X.Bob","Y.Bob","Elevation.Bob","Total.Height.Bob","Height.To.Crown.Base.Bob","Max.Crown.Diameter.Bob","Min.Crown.Diameter.Bob","Crown.Rotation.Bob","R.Bob","G.Bob","B.Bob","DBH.Bob","Lean.Angle.From.Vertical.Bob","Lean.Azimuth.Bob","Status.Code.Bob","TopX.Bob","TopY.Bob","diffX","diffY","diffTopX","diffTopY","diff","diffTop","PlotID","Study","Year","Plot_Number","Plot_Name","Tag_Num","Species","DBH_cm","LiDAR_visible","Distance","Azimuth","Anomaly_Num","Anomaly1","Anomaly2","Anomaly3","Bear_damage_percent","Note","Xfield","Yfield","hanusHt","fvsHt","origdiffX.Ally","origdiffY.Ally","origdiff.Ally","origdiffX.Bob","origdiffY.Bob","origdiff.Bob","heightdiff"
"08_26_PSME",412578.708,5280995.9945,273.38387,39.620852,23.772511,5.827894,5.827894,0,244,120,50,0.642,1.508165,329.069224,0,412578.172000036,5280996.88899996,412578.752281,5280997.108552,-32767,39.68915,23.813489,5.827894,5.827894,0,244,120,50,0.642,0.875801,250.402837,0,412578.180772444,5280996.90507884,-0.0442810000386089,-1.11405199952424,-0.00877240800764412,-0.0160788856446743,1.11493168607245,0.0183162688838937,8,"T3",2021,8,"08_B_Alt-2_EVDP",26,"PSME",64.2,"Y",10.6,89,0,0,NA,NA,NA,NA,412578.759835569,5280997.29384551,43.5042046296206,36.424335526019,-0.0518355690292083,-1.29934551008046,1.30037905273148,-0.00755456899059936,-0.185293510556221,0.185447449610077,0.0682979999999986
"08_28_PSME",412578.6735,5280988.0085,274.186706,40.009121,24.005473,6.06184,6.06184,0,244,120,50,0.688,0.793878,310.023928,0,412578.248999739,5280988.36500022,412578.748781,5280988.035552,-32767,39.97082,23.982492,6.06184,6.06184,0,244,120,50,0.688,0.861048,305.171753,0,412578.257781023,5280988.38155199,-0.0752809999976307,-0.0270519992336631,-0.00878128391923383,-0.0165517665445805,0.0799939974196901,0.0187369133801832,8,"T3",2021,8,"08_B_Alt-2_EVDP",28,"PSME",68.8,"Y",14.3,125,0,0,NA,NA,NA,NA,412579.875324233,5280988.90670696,45.4838680158608,37.8865001842322,-1.20182423305232,-0.898206959478557,1.50038569348268,-1.12654323305469,-0.871154960244894,1.42408237848117,0.038300999999997
"08_3_PSME",412557.158,5281004.708,263.28564,37.461014,22.476609,5.387225,5.387225,0,244,120,50,0.561,0.799022,264.507675,0,412556.638000253,5281004.65800002,412556.900681,5281004.803553,-32767,37.606826,22.564096,5.387225,5.387225,0,244,120,50,0.561,0.433889,243.073623,0,412556.64676895,5281004.67458905,0.257318999967538,-0.0955530004575849,-0.00876869662897661,-0.0165890315547585,0.274487601980018,0.0187639550334092,8,"T3",2021,8,"08_B_Alt-2_EVDP",3,"PSME",56.1,"Y",13,302,0,0,NA,NA,NA,NA,412557.13682475,5281003.99780044,39.7950916408191,33.6701558405594,0.02117525000358,0.710199560038745,0.710515169642381,-0.236143749963958,0.80575256049633,0.839643412046705,0.145811999999999
"08_30_PSME",412562.6885,5280993.599,267.234857,39.967415,23.980449,5.905387,5.905387,0,244,120,50,0.657,0.60932,312.473183,0,412562.374999864,5280993.88600013,412563.078781,5280993.349553,-32767,39.845731,23.907439,5.905387,5.905387,0,244,120,50,0.657,1.277231,308.508686,0,412562.383781265,5280993.9025528,-0.390280999999959,0.249447000212967,-0.0087814008584246,-0.016552671790123,0.463187936885468,0.0187377678614042,8,"T3",2021,8,"08_B_Alt-2_EVDP",30,"PSME",65.7,"Y",7,225,0,0,NA,NA,NA,NA,412563.211702532,5280992.15910253,44.1591841020494,36.9086671361307,-0.523202532029245,1.43989747017622,1.53200705420755,-0.132921532029286,1.19045046996325,1.19784826047072,0.121684000000002
"08_34_PSME",412573.686,5281003.335,270.42209,38.264817,22.95889,5.679942,5.679942,0,244,120,50,0.614,0.817236,330.710871,0,412573.418999979,5281003.81100004,412573.589281,5281003.490553,-32767,38.311463,22.986878,5.679942,5.679942,0,244,120,50,0.614,0.55956,334.428022,0,412573.427781119,5281003.82805275,0.0967189999646507,-0.155553000047803,-0.00878113968065009,-0.017052716575563,0.183170141611655,0.0191808122011965,8,"T3",2021,8,"08_B_Alt-2_EVDP",34,"PSME",61.4,"Y",7.9,41,0,0,NA,NA,NA,NA,412573.344316329,5281003.07105568,42.2558966131575,35.4996370361984,0.341683670994826,0.263944320380688,0.431757264311469,0.244964671030175,0.419497320428491,0.485783585457151,0.0466460000000026
"08_36_PSME",412569.5205,5280992.605,270.32331,38.536688,23.122012,4.852754,4.852754,0,244,120,50,0.472,0.583138,10.206849,0,412569.590000058,5280992.99100033,412569.687781,5280992.705552,-32767,38.466541,23.079925,4.852754,4.852754,0,244,120,50,0.472,0.46896,343.57965,0,412569.59878103,5280993.0075519,-0.167281000001822,-0.100551999174058,-0.00878097169334069,-0.0165515653789043,0.195175914240229,0.0187365893473544,8,"T3",2021,8,"08_B_Alt-2_EVDP",36,"PSME",47.2,"Y",5.1,156,0,0,NA,NA,NA,NA,412570.23580688,5280992.44976817,35.3356070436122,30.329712109597,-0.715306880010758,0.155231830663979,0.73195686610757,-0.548025880008936,0.255783829838037,0.604779077652479,0.0701469999999986
"08_38_TSHE",412568.2335,5280997.7005,268.842779,39.228139,23.536884,5.901325,5.901325,0,244,120,50,0.605,1.076486,282.140911,0,412567.513000141,5280997.85549997,412568.265281,5280997.814553,-32767,39.225542,23.535326,5.901325,5.901325,0,244,120,50,0.605,0.981598,272.174744,0,412567.5937813,5280997.84005299,-0.0317810000269674,-0.114052999764681,-0.0807811584672891,0.0154469851404428,0.118398136463529,0.0822447865414357,8,"T3",2021,8,"08_B_Alt-2_EVDP",38,"TSHE",60.5,"Y",0,0,0,0,NA,NA,NA,NA,412568.16145,5280997.10885,43.8947143707843,36.8832842858609,0.0720499999588355,0.591649999842048,0.596020909706332,0.103830999985803,0.705702999606729,0.713300497835229,0.00259700000000151
"08_4_PSME",412558.073,5281010.4265,262.869627,37.419788,22.451873,4.884385,4.884385,0,244,120,50,0.477,0.499243,262.155691,0,412557.750000259,5281010.38200004,412558.185281,5281010.450552,-32767,37.385739,22.431444,4.884385,4.884385,0,244,120,50,0.477,0.65849,263.048657,0,412557.758781235,5281010.39855203,-0.112281000008807,-0.0240519996732473,-0.0087809762917459,-0.0165519919246435,0.114828226718257,0.0187369683062567,8,"T3",2021,8,"08_B_Alt-2_EVDP",4,"PSME",47.7,"Y",15.9,321,0,0,NA,NA,NA,NA,412558.155255782,5281009.46547079,35.5982136741183,30.527404288319,-0.0822557820356451,0.96102921012789,0.964542977993895,0.0300252179731615,0.985081209801137,0.985538687022285,0.034048999999996
"08_7_PSME",412578.111,5281009.4315,270.476041,34.253622,20.552173,4.421482,4.421482,0,244,120,50,0.407,1.360898,303.035678,0,412577.429000167,5281009.87499989,412577.851781,5281009.706553,-32767,34.424624,20.654774,4.421482,4.421482,0,244,120,50,0.407,0.754744,294.077953,0,412577.43778105,5281009.89155298,0.259218999999575,-0.275053000077605,-0.00878088240278885,-0.0165530852973461,0.377953228339792,0.0187378901862729,8,"T3",2021,8,"08_B_Alt-2_EVDP",7,"PSME",40.7,"Y",15,36,0,0,NA,NA,NA,NA,412576.978228784,5281009.24410492,31.7732777791113,27.6342600421907,1.13277121598367,0.187395079992712,1.14816703652674,0.873552215984091,0.462448080070317,0.98840867095116,0.171002000000001
"08_8_TSHE",412582.06,5281000.8265,273.941486,35.223904,21.134343,4.998718,4.998718,0,244,120,50,0.467,0.66828,261.672667,0,412581.653500219,5281000.76700003,412582.215281,5281000.892552,-32767,35.205306,21.123184,4.998718,4.998718,0,244,120,50,0.467,1.434748,245.717426,0,412581.411780907,5281000.53005195,-0.155281000013929,-0.0660519991070032,0.241719312034547,0.236948079429567,0.168745534907912,0.338485772457005,8,"T3",2021,8,"08_B_Alt-2_EVDP",8,"TSHE",46.7,"Y",14.6,75,0,0,NA,NA,NA,NA,412582.263967064,5281000.88760806,37.6048582028882,31.2419892514281,-0.20396706397878,-0.0611080592498183,0.212924301321862,-0.0486860639648512,0.00494393985718489,0.0489364421030079,0.0185979999999972
"09_11_PSME",412746.8945,5281082.25,303.873694,34.945248,20.967148,5.142262,5.142262,0,244,120,50,0.519,2.411506,24.403643,0,412747.502000069,5281083.58900016,412747.089605,5281083.716849,-32767,34.835174,20.901104,5.142262,5.142262,0,244,120,50,0.519,0.657965,102.855055,0,412747.479605097,5281083.62784898,-0.195104999991599,-1.46684900019318,0.0223949723294936,-0.0388488154858351,1.47976753255011,0.044841557179599,9,"T3",2021,9,"09_B_Alt-2_Poly_2",11,"PSME",51.9,"Y",13,270,0,0,NA,NA,NA,NA,412751.48,5281083.43,37.7454859467207,32.1391358002144,-4.5854999999865,-1.17999999970198,4.73489284452909,-4.3903949999949,0.286849000491202,4.39975574379567,0.110073999999997
"09_12_PSME",412746.358,5281085.6215,303.969255,36.041913,21.625148,5.100218,5.100218,0,244,120,50,0.512,0.182007,13.1259,0,412746.384000013,5281085.73300005,412748.731105,5281087.704849,-32767,33.474721,20.084833,5.100218,5.100218,0,244,120,50,0.512,0.66158,179.481165,0,412748.734604998,5281087.31834923,-2.37310500000603,-2.08334899973124,-2.35060498508392,-1.58534917328507,3.15784268065001,2.83525586096511,9,"T3",2021,9,"09_B_Alt-2_Poly_2",12,"PSME",51.2,"Y",13.8,279,0,0,NA,NA,NA,NA,412750.8499009,5281085.58879562,37.3946515299847,31.8763625674297,-4.49190089997137,0.0327043803408742,4.49201995450344,-2.11879589996533,2.11605338007212,2.99449127115518,2.567192
"09_13_PSME",412748.84,5281087.555,304.19279,33.487435,20.092461,4.483558,4.483558,0,244,120,50,0.416,0.493123,196.737327,0,412748.756999979,5281087.27899993,412747.014105,5281090.851849,-32767,34.695132,20.817079,4.483558,4.483558,0,244,120,50,0.416,0.447406,125.156613,0,412747.235605229,5281090.69584884,1.82589500001632,-3.29684900026768,1.52139474981232,-3.41684891097248,3.76870082145699,3.7402537968927,9,"T3",2021,9,"09_B_Alt-2_Poly_2",13,"PSME",41.6,"Y",14.8,299,0,0,NA,NA,NA,NA,412751.535628334,5281090.60518238,32.2838523911878,28.0222390167822,-2.69562833395321,-3.05018238071352,4.07062951770688,-4.52152333396953,0.246666619554162,4.52824664531794,1.207697
"09_19_PSME",412770.23,5281102.852,305.12551,34.674908,20.804945,4.237466,4.237466,0,244,120,50,0.381,1.011568,283.990843,0,412769.635999756,5281103.00000006,412770.207605,5281102.89085,-32767,34.675673,20.805404,4.237466,4.237466,0,244,120,50,0.381,1.011545,283.990843,0,412769.613605156,5281103.03884996,0.0223949999781325,-0.03885000012815,0.0223946002079174,-0.0388499004766345,0.0448425973152516,0.0448423113311174,9,"T3",2021,9,"09_B_Alt-2_Poly_2",19,"PSME",38.1,"Y",17.6,20,0,0,NA,NA,NA,NA,412770.499554523,5281099.96859013,30.2643721183717,26.4841603412711,-0.26955452299444,2.88340986985713,2.89598206459506,-0.291949522972573,2.92225986998528,2.93680732627973,0.000765000000001237
"09_20_PSME",412769.4795,5281098.121,302.653565,41.969995,25.181997,5.172073,5.172073,0,244,120,50,0.524,0.746805,173.966324,0,412769.536999963,5281097.57700031,412769.636505,5281097.550849,-32767,42.270267,25.362161,5.172073,5.172073,0,244,120,50,0.524,0.187431,298.128614,0,412769.514558827,5281097.61604048,-0.157004999986384,0.570151000283659,0.0224411363014951,-0.0390401631593704,0.591373598620348,0.0450304223610277,9,"T3",2021,9,"09_B_Alt-2_Poly_2",20,"PSME",52.4,"Y",15.6,27,0,0,NA,NA,NA,NA,412771.562251796,5281097.32970178,37.9944203787324,32.32545806768,-2.08275179599877,0.791298219934106,2.22800536727518,-1.92574679601239,0.221147219650447,1.93840316113834,0.300272
"09_22_PSME",412777.536,5281094.286,300.241938,42.869815,25.721889,4.645265,4.645265,0,244,120,50,0.44,0.757911,321.371751,0,412777.18199989,5281094.72900014,412777.432105,5281094.38285,-32767,42.858625,25.715175,4.645265,4.645265,0,244,120,50,0.44,0.631125,324.744496,0,412777.159605124,5281094.76834983,0.103895000007469,-0.0968499993905425,0.0223947660415433,-0.0393496910110116,0.142035535724339,0.045276083407441,9,"T3",2021,9,"09_B_Alt-2_Poly_2",22,"PSME",44,"Y",14.9,45,0,0,NA,NA,NA,NA,412775.01589104,5281093.96589104,33.6173965393958,29.0329063798438,2.52010896004504,0.32010896038264,2.54035802929755,2.41621396003757,0.416958959773183,2.45192672704866,0.0111899999999991
"09_26_TSHE",412771.979,5281080.2945,292.541126,33.970607,20.382364,4.67971,4.67971,0,244,120,50,0.424,0.577187,188.994387,0,412771.925500022,5281079.95650013,412771.956605,5281080.33385,-32767,33.966247,20.379749,4.67971,4.67971,0,244,120,50,0.424,0.598768,208.984052,0,412771.784604905,5281080.02334982,0.0223949999781325,-0.0393500002101064,0.14089511660859,-0.0668496936559677,0.0452764678454043,0.155949720827082,9,"T3",2021,9,"09_B_Alt-2_Poly_2",26,"TSHE",42.4,"Y",9.8,100,0,0,NA,NA,NA,NA,412774.13111598,5281081.72824786,35.3687665362844,29.2481877175923,-2.15211597998859,-1.43374786060303,2.58596908703605,-2.17451097996673,-1.39439786039293,2.5831847388571,0.00435999999999837
"09_27_TSHE",412768.735,5281078.546,293.46506,29.891411,17.934846,4.146354,4.146354,0,244,120,50,0.358,1.655474,160.201124,0,412769.0275,5281077.73349998,412768.906605,5281077.82785,-32767,30.421265,18.252759,4.146354,4.146354,0,244,120,50,0.358,0.01,90,0,412768.911914512,5281077.82785,-0.171605000039563,0.718150000087917,0.115585487743374,-0.0943500157445669,0.738368267644848,0.149204324494546,9,"T3",2021,9,"09_B_Alt-2_Poly_2",27,"TSHE",35.8,"Y",9,122,0,0,NA,NA,NA,NA,412772.112432865,5281078.66072662,31.611016631772,25.9147121017948,-3.37743286503246,-0.114726619794965,3.37938085380902,-3.2058278649929,-0.832876619882882,3.31225237020256,0.529853999999997
"09_28_PSME",412764.1735,5281076.464,295.625108,36.902835,22.141701,4.8273,4.8273,0,244,120,50,0.468,0.40786,92.181641,0,412764.436000201,5281076.45399999,412764.255005,5281076.47485,-32767,37.174626,22.304775,4.8273,4.8273,0,244,120,50,0.468,0.245963,83.659808,0,412764.413614065,5281076.49247323,-0.0815050000092015,-0.0108500001952052,0.0223861355916597,-0.0384732354432344,0.0822240082380802,0.0445121209582146,9,"T3",2021,9,"09_B_Alt-2_Poly_2",28,"PSME",46.8,"Y",5.7,160,0,0,NA,NA,NA,NA,412766.429514817,5281078.07375206,35.1244074117043,30.1706239889712,-2.25601481704507,-1.60975205991417,2.77144448783028,-2.17450981703587,-1.59890205971897,2.699070347538,0.271791
"09_29_PSME",412760.6925,5281073.0345,296.779787,34.936067,20.96164,4.393631,4.393631,0,244,120,50,0.403,1.361349,20.78227,0,412760.986999952,5281073.81049988,412760.882105,5281073.641849,-32767,34.849746,20.909847,4.393631,4.393631,0,244,120,50,0.403,0.653946,320.406532,0,412760.628604984,5281073.94834902,-0.189605000021402,-0.607348999939859,0.358394967799541,-0.13784914277494,0.636256916474047,0.38399132686536,9,"T3",2021,9,"09_B_Alt-2_Poly_2",29,"PSME",40.3,"Y",8.3,183,0,0,NA,NA,NA,NA,412764.045611563,5281075.14137486,31.5444566565554,27.460191536539,-3.35311156301759,-2.10687485989183,3.96008570984095,-3.16350656299619,-1.49952585995197,3.50090725081152,0.0863209999999981
"09_3_PSME",412766.616,5281072.5255,292.842082,32.620517,19.57231,5.02729,5.02729,0,244,120,50,0.5,0.724584,4.031191,0,412766.644999983,5281072.93699974,412766.594605,5281072.58385,-32767,32.618295,19.570977,5.02729,5.02729,0,244,120,50,0.5,0.691216,4.08043,0,412766.622604998,5281072.97634995,0.0213949999888428,-0.0583499995991588,0.022394985659048,-0.0393502060323954,0.0621487608705468,0.0452766396440916,9,"T3",2021,9,"09_B_Alt-2_Poly_2",3,"PSME",50,"Y",10.1,155,0,0,NA,NA,NA,NA,412768.748444444,5281074.27629135,36.7867863729855,31.4205646454962,-2.13244444399606,-1.75079134944826,2.75909217969109,-2.15383944398491,-1.6924413498491,2.73923019718027,0.00222199999999617
"09_30_PSME",412754.3515,5281071.5645,300.828553,33.52081,20.112486,5.07603,5.07603,0,244,120,50,0.508,0.267108,163.072487,0,412754.396999991,5281071.41500003,412754.381605,5281071.77685,-32767,33.495463,20.097278,5.07603,5.07603,0,244,120,50,0.508,0.552647,181.24151,0,412754.374605,5281071.45385004,-0.0301050000125542,-0.212349999696016,0.0223949912469834,-0.0388500094413757,0.214473386219955,0.0448426010234403,9,"T3",2021,9,"09_B_Alt-2_Poly_2",30,"PSME",50.8,"Y",12.4,209,0,0,NA,NA,NA,NA,412758.468360709,5281072.58471563,37.1929408094387,31.7251852888767,-4.1168607090367,-1.02021562959999,4.24138916258462,-4.08675570902415,-0.807865629903972,4.16583954338397,0.0253469999999965
"09_31_PSME",412751.1075,5281081.896,303.34919,32.142664,19.285599,4.645265,4.645265,0,244,120,50,0.44,0.418353,230.272574,0,412750.926999869,5281081.74599989,412750.824605,5281081.72985,-32767,32.102801,19.261681,4.645265,4.645265,0,244,120,50,0.44,0.173776,55.249021,0,412750.904604914,5281081.78534994,0.282895000011194,0.166149999946356,0.0223949553910643,-0.0393500467762351,0.328078349656767,0.0452764862622935,9,"T3",2021,9,"09_B_Alt-2_Poly_2",31,"PSME",44,"Y",9.3,262,0,0,NA,NA,NA,NA,412755.270506961,5281082.13569016,33.6173965393958,29.0329063798438,-4.16300696099643,-0.239690160378814,4.16990147728782,-4.44590196100762,-0.40584016032517,4.46438691004982,0.039863000000004
"09_34_PSME",412755.753,5281095.0135,304.369518,38.365726,23.019435,5.555032,5.555032,0,244,120,50,0.591,0.619423,13.382899,0,412755.84899995,5281095.41699979,412755.769105,5281094.96985,-32767,38.374669,23.024801,5.555032,5.555032,0,244,120,50,0.591,0.731451,6.740584,0,412755.826605031,5281095.45635026,-0.0161049999878742,0.0436500003561378,0.0223949193605222,-0.0393504779785872,0.0465262673733908,0.0452768432016584,9,"T3",2021,9,"09_B_Alt-2_Poly_2",34,"PSME",59.1,"Y",12.1,335,0,0,NA,NA,NA,NA,412759.366319033,5281094.39632422,41.2043148011306,34.7189471476222,-3.61331903300015,0.617175780236721,3.66564869810951,-3.59721403301228,0.573525779880583,3.64264747395189,0.00894299999999504
"09_36_PSME",412773.3005,5281094.863,300.626954,32.720629,19.632377,4.724122,4.724122,0,244,120,50,0.452,2.67186,216.884923,0,412772.384999983,5281093.64299997,412772.801705,5281093.69785,-32767,33.234738,19.940843,4.724122,4.724122,0,244,120,50,0.452,0.757485,267.961979,0,412772.362612305,5281093.6822248,0.498795000021346,1.16514999978244,0.0223876778036356,-0.0392248313874006,1.26742691072871,0.0451640954167069,9,"T3",2021,9,"09_B_Alt-2_Poly_2",36,"PSME",45.2,"Y",13.6,25,0,0,NA,NA,NA,NA,412770.22760836,5281095.7557859,34.2694940718649,29.5257647848127,3.07289164001122,-0.892785900272429,3.19995776456129,2.57409663998988,-2.05793590005487,3.29561431007056,0.514108999999998
"09_39_PSME",412771.5085,5281084.6955,294.917842,34.150173,20.490104,4.743637,4.743637,0,244,120,50,0.455,0.621079,124.655997,0,412771.812999996,5281084.485,412771.486105,5281084.73485,-32767,34.158082,20.494849,4.743637,4.743637,0,244,120,50,0.455,0.620935,124.655997,0,412771.790604903,5281084.52435007,0.0223949999781325,-0.0393499992787838,0.0223950927029364,-0.0393500635400414,0.0452764670359873,0.0452765687500545,9,"T3",2021,9,"09_B_Alt-2_Poly_2",39,"PSME",45.5,"Y",10,77,0,0,NA,NA,NA,NA,412774.223700648,5281085.67951054,34.431040810239,29.6477297296662,-2.71520064800279,-0.98401053994894,2.88800818933143,-2.73759564798092,-0.944660540670156,2.89599956300814,0.00790899999999795
"09_4_PSME",412763.046,5281067.3705,294.382134,35.771429,21.462857,5.460641,5.460641,0,244,120,50,0.574,1.32405,329.541484,0,412762.627000021,5281068.08299996,412762.771305,5281068.16885,-32767,35.423125,21.253875,5.460641,5.460641,0,244,120,50,0.574,0.280009,254.296318,0,412762.604651705,5281068.12199432,0.274694999970961,-0.798349999822676,0.0223483151639812,-0.0389943551272154,0.844286719797199,0.0449444871197349,9,"T3",2021,9,"09_B_Alt-2_Poly_2",4,"PSME",57.4,"Y",13.3,176,0,0,NA,NA,NA,NA,412765.407761101,5281070.16239813,40.411132788396,34.1290085463617,-2.36176110105589,-2.7918981295079,3.65685803170022,-2.63645610102685,-1.99354812968522,3.30531918549679,0.348303999999999
"09_40_PSME",412767.142,5281082.7385,295.786261,29.191822,17.515093,3.588425,3.588425,0,244,120,50,0.297,3.07672,173.067445,0,412767.331116011,5281081.18313981,412767.557605,5281082.38385,-32767,29.399714,17.639828,3.588425,3.588425,0,244,120,50,0.297,0.01,90,0,412767.562736218,5281082.38385,-0.415604999987409,0.354650000110269,-0.231620206963271,-1.20071019232273,0.546355322654358,1.22284622345633,9,"T3",2021,9,"09_B_Alt-2_Poly_2",40,"PSME",29.7,"Y",5.1,90,0,0,NA,NA,NA,NA,412769.58,5281083.43,25.0034225946792,22.4276539370957,-2.43800000002375,-0.691499999724329,2.53416973577828,-2.02239500003634,-1.0461499998346,2.27695220817783,0.207892000000001
"09_42_PSME",412755.955,5281076.89,300.391383,36.156682,21.694009,5.770292,5.770292,0,244,120,50,0.631,0.613884,337.539416,0,412755.807000036,5281077.24799991,412755.929605,5281076.91285,-32767,36.156454,21.693873,5.770292,5.770292,0,244,120,50,0.631,0.63566,338.808661,0,412755.784605064,5281077.28684983,0.0253950000042096,-0.0228500002995133,0.022394972096663,-0.0388499144464731,0.0341617994095973,0.0448425091593746,9,"T3",2021,9,"09_B_Alt-2_Poly_2",42,"PSME",63.1,"Y",8,219,0,0,NA,NA,NA,NA,412759.445436872,5281077.21283231,43.0178573504224,36.064325248925,-3.49043687200174,-0.322832310572267,3.50533454297571,-3.51583187200595,-0.299982310272753,3.52860640178094,0.000228000000007
"09_43_PSME",412754.988,5281082.492,301.763154,35.374358,21.224615,4.959468,4.959468,0,244,120,50,0.489,1.098415,45.179235,0,412755.469000054,5281082.97000006,412755.118105,5281082.806849,-32767,35.325143,21.195085,4.959468,4.959468,0,244,120,50,0.489,0.625924,58.348727,0,412755.446604951,5281083.00934897,-0.130104999989271,-0.314849000424147,0.0223951035295613,-0.0393489096313715,0.340671695463965,0.0452755712418696,9,"T3",2021,9,"09_B_Alt-2_Poly_2",43,"PSME",48.9,"Y",5.5,265,0,0,NA,NA,NA,NA,412759.00092916,5281082.95064341,36.2222634854711,30.9966740669939,-4.01292915997328,-0.458643410354853,4.03905362935748,-3.88282415998401,-0.143794409930706,3.88548584988838,0.0492150000000038
"09_44_PSME",412756.513,5281088.2955,302.720657,40.161655,24.096993,5.421245,5.421245,0,244,120,50,0.567,0.460957,11.605538,0,412756.578000026,5281088.61200012,412756.490605,5281088.334849,-32767,40.164381,24.098629,5.421245,5.421245,0,244,120,50,0.567,0.460926,11.605538,0,412756.555605067,5281088.65134932,0.0223949999781325,-0.0393489999696612,0.0223949595820159,-0.0393491964787245,0.0452755985342321,0.0452757493389274,9,"T3",2021,9,"09_B_Alt-2_Poly_2",44,"PSME",56.7,"Y",6.4,320,0,0,NA,NA,NA,NA,412760.366159298,5281088.33268444,40.080458409895,33.8827820831033,-3.85315929801436,-0.037184439599514,3.85333871576622,-3.87555429799249,0.00216456037014723,3.87555490246361,0.00272599999999557
"09_46_PSME",412761.645524,5281097.027568,303.395623,34.391389,20.634834,5.02729,5.02729,0,244,120,50,0.5,0.758848,190.694422,0,412761.561000168,5281096.57999943,412761.887505,5281096.57885,-32767,34.622637,20.773582,5.02729,5.02729,0,244,120,50,0.5,0.581129,276.541806,0,412761.538633356,5281096.61885678,-0.241980999999214,0.448718000203371,0.0223668119870126,-0.0388573557138443,0.509806480997576,0.0448349012660293,9,"T3",2021,9,"09_B_Alt-2_Poly_2",46,"PSME",50,"Y",13.3,359,0,0,NA,NA,NA,NA,412764.247882994,5281096.72797434,36.7867863729855,31.4205646454962,-2.60235899401596,0.29959366004914,2.61954742176533,-2.36037799401674,-0.149124340154231,2.365084003469,0.231248000000001
"09_47_TSHE",412766.878,5281095.988,302.405968,35.267608,21.160566,4.120706,4.120706,0,244,120,50,0.355,0.326381,189.743641,0,412766.843999976,5281095.78999986,412765.175605,5281092.625849,-32767,26.020658,15.612396,4.120706,4.120706,0,244,120,50,0.355,0.768404,235.330807,0,412764.888605095,5281092.42734906,1.70239500002936,3.36215099971741,1.95539488148643,3.36265079397708,3.76858170682629,3.88985726020609,9,"T3",2021,9,"09_B_Alt-2_Poly_2",47,"TSHE",35.5,"Y",10.2,21,0,0,NA,NA,NA,NA,412768.135353085,5281092.95252035,31.4296349091914,25.7544143510707,-1.25735308497678,3.03547964990139,3.28558571418645,-2.95974808500614,-0.326671349816024,2.97772109128577,9.24695
"09_49_PSME",412766.444,5281087.084,297.746008,34.70414,20.822484,4.865431,4.865431,0,244,120,50,0.474,0.160383,159.512986,0,412766.477999956,5281086.99300012,412766.522605,5281086.99685,-32767,34.827091,20.896254,4.865431,4.865431,0,244,120,50,0.474,0.124359,297.582029,0,412766.455604795,5281087.03185011,-0.0786049999878742,0.0871500000357628,0.0223951614461839,-0.0388499908149242,0.117362125616943,0.0448426698861736,9,"T3",2021,9,"09_B_Alt-2_Poly_2",49,"PSME",47.4,"Y",5.6,49,0,0,NA,NA,NA,NA,412768.706373649,5281087.10393056,35.4408344930885,30.4089438277095,-2.26237364899134,-0.0199305601418018,2.26246143721345,-2.18376864900347,-0.107080560177565,2.18639240730898,0.122951
"09_50_PSME",412763.579,5281085.263,298.546088,38.925572,23.355343,4.476701,4.476701,0,244,120,50,0.415,1.137445,348.428312,0,412763.42399994,5281086.0200003,412763.302105,5281085.175849,-32767,38.926393,23.355836,4.476701,4.476701,0,244,120,50,0.415,1.308759,6.425591,0,412763.401605015,5281086.05934913,0.276895000017248,0.0871510002762079,0.0223949244827963,-0.0393488286063075,0.290286303300199,0.0452754122596218,9,"T3",2021,9,"09_B_Alt-2_Poly_2",50,"PSME",41.5,"Y",2.7,46,0,0,NA,NA,NA,NA,412766.422217461,5281085.3055776,32.2274109002211,27.979378378923,-2.84321746096248,-0.0425776001065969,2.8435362460065,-3.12011246097973,-0.129728600382805,3.12280823601422,0.000820999999994854
"09_51_PSME",412758.838,5281080.2445,299.682103,37.142086,22.285251,4.996579,4.996579,0,244,120,50,0.495,0.180197,79.892573,0,412758.952999934,5281080.26499999,412758.881605,5281080.437849,-32767,37.154081,22.292448,4.996579,4.996579,0,244,120,50,0.495,0.220026,159.913967,0,412758.930604993,5281080.30384902,-0.0436050000134856,-0.193349000066519,0.0223949407809414,-0.0388490306213498,0.198205024792256,0.0448417278079296,9,"T3",2021,9,"09_B_Alt-2_Poly_2",51,"PSME",49.5,"Y",3,217,0,0,NA,NA,NA,NA,412762.674554931,5281081.03409347,36.5310641059194,31.228618721356,-3.83655493101105,-0.789593470282853,3.9169645884254,-3.79294993099757,-0.596244470216334,3.83952818030002,0.0119949999999989
